Date,Inv,Est,Order,Client,Descrip,Thk,Wd,Length,Piece_price,KG_price,Quantity,Total
01-02-2024,0339387,11,366118-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.787,00","14.244,00"
01-02-2024,0339344,11,366547-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","7,92","10.867,00","88.863,81"
01-02-2024,0339383,11,365303-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","3.146,00","32.320,04"
01-02-2024,0339383,11,365303-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","1.778,00","18.266,06"
01-02-2024,0339383,11,365303-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.672,00","16.141,28"
01-03-2024,0340972,11,367810-30,HIDROJET,"CHAPA GR LTQ 8,00 SAE1010","8,0000","1.200,0000","2.930,0000","0,00","5,70","6.873,00","40.449,32"
01-04-2024,0342487,11,369273-10,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.510,00","10.399,03"
01-04-2024,0342488,11,368886-10,METALSTAMP,"TIRA FF BOB 0,30 G4RL BbOL","0,3000","81,0000","0,0000","0,00","11,10","1.391,00","15.941,90"
01-07-2024,0347452,11,375357-10,ACOPLANO,"BOB FQ 3,35 SAE1010 ACAB","3,3500","1.500,0000","0,0000","0,00","5,54","13.685,00","78.278,88"
01-07-2024,0347452,11,375357-20,ACOPLANO,"BOB FQ 3,00 CSN ARQ CIVIL 300-Q03 ACAB","3,0000","1.200,0000","0,0000","0,00","5,54","11.955,00","68.383,20"
01-07-2024,0347483,11,375214-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","298,0000","0,0000","0,00","9,00","1.189,00","11.048,78"
01-08-2024,0349314,11,372729-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,30","5.814,00","55.827,48"
01-08-2024,0349295,11,376142-10,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","5,67","2.861,00","16.749,08"
01-10-2024,0352891,11,378736-10,ALUX,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","6,02","5.074,00","31.538,21"
01-11-2024,0354986,11,381192-10,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","2.238,00","17.838,87"
01-11-2024,0354987,11,381055-80,ALCASTS/A,"CHAPA FQ 4,75 CSN GR A36","4,7500","1.500,0000","3.000,0000","0,00","5,70","8.049,00","47.370,38"
01-11-2024,0354987,11,381055-90,ALCASTS/A,"CHAPA GR LTQ 6,30 CSN GR A36","6,3000","1.500,0000","3.000,0000","0,00","5,70","4.576,00","26.930,90"
01-11-2024,0354979,11,381055-60,ALCASTS/A,"CHAPA FQ 4,25 ASTM A 36","4,2500","1.500,0000","3.000,0000","0,00","5,70","4.629,00","27.242,82"
02-04-2024,0342524,11,367458-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","5.260,00","54.037,95"
02-04-2024,0342524,11,367458-60,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.779,00","17.174,24"
02-04-2024,0342534,11,366547-30,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","7,92","5.275,00","43.135,79"
02-07-2024,0347540,11,372155-20,GPANIZ,"CHAPA FF 0,60 NBR6658 OL","0,6000","1.200,0000","3.000,0000","0,00","7,07","2.732,00","19.942,99"
02-07-2024,0347540,11,372155-80,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","5,78","2.933,00","17.503,70"
02-07-2024,0347540,11,372155-90,GPANIZ,"CHAPA FQ 3,35 NBR6658","3,3500","1.200,0000","3.000,0000","0,00","5,78","1.460,00","8.713,06"
02-07-2024,0347540,11,372155-110,GPANIZ,"CHAPA ZC 0,50 NBR7008 ZC CR NO RV Z275","0,5000","1.000,0000","2.580,0000","0,00","8,30","2.863,00","24.535,19"
02-07-2024,0347542,11,369524-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","7,12","2.361,00","17.356,66"
02-07-2024,0347542,11,373381-30,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","110,0000","0,0000","0,00","7,34","533,00","4.039,37"
02-09-2024,0351140,11,378639-10,ACOPLANO,"BOB FQ 2,50 SAE1010 ACAB","2,5000","1.200,0000","0,0000","0,00","5,86","21.700,00","131.294,77"
02-09-2024,0351164,11,374971-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,30","5.748,00","55.193,73"
02-09-2024,0351164,11,374971-60,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","8,78","1.715,00","15.547,08"
02-09-2024,0351170,11,378845-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","295,0000","0,0000","0,00","9,95","901,00","9.256,31"
02-10-2024,0352944,11,380175-10,ACOPLANO,"BOB FQ 2,65 CSN ARQ CIVIL 300-Q03 ACAB","2,6500","1.200,0000","0,0000","0,00","6,11","23.035,00","145.318,03"
02-10-2024,0352964,11,378935-20,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","6,90","738,00","5.257,70"
02-10-2024,0352964,11,378935-40,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","6,90","3.276,00","23.339,04"
02-10-2024,0352964,11,378935-50,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","6,90","3.273,00","23.317,67"
02-10-2024,0352965,11,379967-20,OMPDOBRASI,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z275","1,9500","1.200,0000","3.000,0000","0,00","7,84","3.343,00","27.060,92"
03-01-2024,0337906,11,365502-10,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.540,00","10.605,63"
03-01-2024,0337906,11,365502-20,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.530,00","10.536,77"
03-01-2024,0337906,11,365502-30,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.527,00","10.516,11"
03-04-2024,0342664,11,365505-50,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,72","2.142,00","17.073,67"
03-06-2024,0345679,11,370844-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","5.877,00","60.376,62"
03-06-2024,0345679,11,369311-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","9,35","1.457,00","14.065,70"
03-06-2024,0345679,11,370449-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","2.635,00","25.437,96"
03-07-2024,0347618,11,374151-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.578,00","12.578,08"
03-12-2024,0356824,11,380401-10,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","8,15","2.670,00","22.467,72"
03-12-2024,0356824,11,380401-20,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","7,90","12.316,00","100.458,53"
03-12-2024,0356824,11,381727-20,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","90,0000","0,0000","0,00","7,34","809,00","6.131,05"
03-12-2024,0356833,11,382093-10,KEKO,"CHAPA FQ 4,25 NBR6656 LNE 38","4,2500","1.200,0000","3.000,0000","0,00","6,60","11.987,00","81.685,41"
03-12-2024,0356833,11,382093-20,KEKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","6,60","7.900,00","53.834,55"
03-12-2024,0356834,11,378259-40,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","110,0000","0,0000","0,00","7,34","1.000,00","7.578,55"
04-01-2024,0337924,11,364284-10,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","8,80","5.750,00","52.244,50"
04-01-2024,0337924,11,364284-20,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","87,0000","0,0000","0,00","8,15","6.995,00","58.862,05"
04-03-2024,0341010,11,369408-10,ACOPLANO,"BOB FQ 3,00 SAE1010 ACAB","3,0000","1.500,0000","0,0000","0,00","5,62","11.685,00","67.803,97"
04-03-2024,0341041,11,368529-10,ASPIRAZIONE,"CHAPA FQ 3,00 SAE1010","3,0000","1.200,0000","3.000,0000","0,00","5,86","2.912,00","17.618,91"
04-03-2024,0341041,11,368529-20,ASPIRAZIONE,"CHAPA FQ 4,75 SAE1010","4,7500","1.500,0000","3.000,0000","0,00","5,75","514,00","3.051,55"
04-03-2024,0341041,11,368290-30,ASPIRAZIONE,"CHAPA FQ 4,75 SAE1010","4,7500","1.500,0000","3.000,0000","0,00","5,75","2.604,00","15.459,62"
04-04-2024,0342729,11,370944-10,METMETALCIN,"TIRA FF BOB 0,35 G2L290 BbOL SMODIH","0,3500","248,0000","0,0000","0,00","9,95","821,00","8.434,44"
04-04-2024,0342708,11,368576-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","113,0000","0,0000","0,00","7,12","6.312,00","46.402,04"
04-06-2024,0345745,11,371379-10,METALSTAMP,"TIRA FF BOB 0,30 G4RL BbOL","0,3000","81,0000","0,0000","0,00","11,10","1.343,00","15.391,79"
04-07-2024,0347721,11,375566-10,OMPDOBRASI,"CHAPA ZC 1,95 NBR7008 ZC CR MI RV Z100","1,9500","1.200,0000","3.000,0000","0,00","7,25","1.393,00","10.427,48"
04-07-2024,0347683,11,369524-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","7,12","1.049,00","7.711,62"
04-07-2024,0347683,11,374973-10,METALMATRIX,"TIRA FQ DEC BOB 2,25 NBR6658 OL","2,2500","110,0000","0,0000","0,00","7,34","1.098,00","8.321,25"
04-09-2024,0351307,11,376988-10,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","7,90","4.442,00","36.232,28"
04-09-2024,0351307,11,378494-10,METALMATRIX,"TIRA ZC BOB 1,95 NBR7008 ZC CR MI RV Z","1,9500","32,0000","0,0000","0,00","8,30","12.577,00","107.781,75"
04-10-2024,0353168,11,377512-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","32,0000","0,0000","0,00","9,30","405,00","3.888,91"
04-10-2024,0353168,11,374971-60,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","8,78","3.364,00","30.495,84"
04-11-2024,0355050,11,381055-10,ALCASTS/A,"CHAPA FQ 1,50 SAE1008","1,5000","1.200,0000","3.000,0000","0,00","6,09","796,00","5.005,19"
04-11-2024,0355050,11,381055-50,ALCASTS/A,"CHAPA FQ 3,00 CSN GR A36","3,0000","1.500,0000","3.000,0000","0,00","5,81","3.989,00","23.929,31"
04-11-2024,0355052,11,381192-60,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.415,00","11.278,82"
04-11-2024,0355073,11,381554-10,HIDROJET,"CHAPA GR LTQ 9,50 SAE1010","9,5000","1.000,0000","2.630,0000","0,00","6,09","10.406,00","65.432,15"
04-11-2024,0355083,11,382167-10,ACOPLANO,"BOB ZC 0,95 NBR7008 ZC CR NO RV Z275 A","0,9500","1.000,0000","0,0000","0,00","8,07","10.725,00","89.363,65"
04-11-2024,0355083,11,382167-20,ACOPLANO,"BOB ZC 0,95 NBR7008 ZC CR NO RV Z275 A","0,9500","1.200,0000","0,0000","0,00","8,07","12.420,00","103.486,86"
04-11-2024,0355095,11,379723-10,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR MI REV","0,9500","63,0000","0,0000","0,00","7,99","1.345,00","11.095,81"
04-11-2024,0355095,11,376988-20,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","7,90","8.021,00","65.425,29"
04-11-2024,0355096,11,378168-70,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,72","2.643,00","21.067,09"
04-12-2024,0356933,11,381189-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,30","5.701,00","54.742,43"
04-12-2024,0356933,11,381189-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","8,78","1.857,00","16.834,35"
05-02-2024,0339524,11,366181-60,ALCASTS/A,"CHAPA FQ 4,25 ASTM A 36","4,2500","1.500,0000","3.000,0000","0,00","5,47","6.124,00","34.586,97"
05-02-2024,0339523,11,366845-10,SASPLASTI,"TIRA FQ DEC BOB 2,65 NBR6658 OL","2,6500","22,0000","0,0000","0,00","7,08","2.366,00","17.295,70"
05-03-2024,0341106,11,365303-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","9,35","1.379,00","13.312,69"
05-03-2024,0341106,11,367458-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","3.908,00","37.727,34"
05-03-2024,0341107,11,366118-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.776,00","14.156,32"
05-03-2024,0341110,11,369509-10,ACOPLANO,"BOB FQ 3,75 SAE1010 ACAB","3,7500","1.200,0000","0,0000","0,00","5,51","12.470,00","70.942,77"
05-03-2024,0341110,11,369522-10,ACOPLANO,"BOB FQ 4,75 SAE1010 ACAB","4,7500","1.200,0000","0,0000","0,00","5,51","12.945,00","73.645,08"
05-04-2024,0342789,11,369273-20,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.524,00","10.495,45"
05-06-2024,0345797,11,369524-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","120,0000","0,0000","0,00","7,12","4.471,00","32.868,11"
05-06-2024,0345797,11,371632-10,METALMATRIX,"TIRA ZC BOB 0,95 NBR7008 ZC CR NO REV","0,9500","63,0000","0,0000","0,00","8,35","752,00","6.483,27"
05-06-2024,0345797,11,371733-10,METALMATRIX,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV","1,5500","20,0000","0,0000","0,00","8,10","5.121,00","42.828,20"
05-06-2024,0345797,11,368576-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","113,0000","0,0000","0,00","7,12","3.867,00","28.427,86"
05-06-2024,0345797,11,369114-20,METALMATRIX,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","19,0000","0,0000","0,00","8,98","520,00","4.821,36"
05-08-2024,0349444,11,377171-10,ACOPLANO,"BOB FQ 3,35 SAE1010 ACAB","3,3500","1.200,0000","0,0000","0,00","5,82","23.370,00","140.433,84"
05-09-2024,0351365,11,378992-10,ACOPLANO,"BOB FQ 3,35 CSN ARQ CIVIL 300-Q03 ACAB","3,3500","1.200,0000","0,0000","0,00","6,11","13.020,00","82.137,65"
05-12-2024,0356950,11,383515-20,METALCUBAS,"CHAPA GR LTQ 9,50 CSN GR A36","9,5000","1.500,0000","2.436,0000","0,00","5,97","1.689,00","10.411,04"
06-01-2024,0338044,11,366472-10,MOFERKO,"CHAPA FF 1,20 NBR6658 OL","1,2000","1.200,0000","3.000,0000","0,00","6,40","1.527,00","10.090,42"
06-02-2024,0339546,11,365505-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,72","1.908,00","15.208,48"
06-02-2024,0339546,11,365505-80,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","1.783,00","14.212,11"
06-03-2024,0341139,11,366649-20,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","6,98","4.726,00","34.059,57"
06-03-2024,0341201,11,369591-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","91,0000","0,0000","0,00","9,95","497,00","5.105,87"
06-03-2024,0341201,11,369591-30,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL","0,3000","120,0000","0,0000","0,00","9,95","873,00","8.968,66"
06-03-2024,0341200,11,365502-80,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.519,00","10.461,01"
06-06-2024,0345942,11,370920-10,GPANIZ,"CHAPA FQ 2,65 NBR6658","2,6500","1.200,0000","3.000,0000","0,00","5,78","1.297,00","7.740,30"
06-06-2024,0345942,11,371377-30,GPANIZ,"CHAPA FQ 4,75 NBR6658","4,7500","1.200,0000","3.000,0000","0,00","5,67","4.799,00","28.094,67"
06-06-2024,0345942,11,372155-50,GPANIZ,"CHAPA FQ 2,65 NBR6658","2,6500","1.200,0000","3.000,0000","0,00","5,78","4.404,00","26.282,41"
06-06-2024,0345942,11,372155-60,GPANIZ,"CHAPA FQ 2,65 NBR6658","2,6500","1.200,0000","3.000,0000","0,00","5,78","3.201,00","19.103,09"
06-06-2024,0345923,11,370449-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","32,0000","0,0000","0,00","9,95","406,00","4.170,99"
06-06-2024,0345923,11,370449-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.345,00","12.984,46"
06-06-2024,0345923,11,372729-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.440,00","13.901,58"
06-09-2024,0351453,11,379048-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","295,0000","0,0000","0,00","9,95","900,00","9.246,04"
06-11-2024,0355220,11,381192-20,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","2.092,00","16.675,12"
06-11-2024,0355220,11,381192-70,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","290,0000","0,0000","0,00","7,72","1.393,00","11.103,46"
06-11-2024,0355266,11,381189-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,30","4.025,00","38.649,06"
06-11-2024,0355266,11,380394-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","8,78","1.993,00","18.067,24"
06-11-2024,0355266,11,374971-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,30","1.298,00","12.463,72"
06-11-2024,0355265,11,382336-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","295,0000","0,0000","0,00","9,95","885,00","9.091,94"
07-02-2024,0339643,11,365303-30,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","3.524,00","36.203,37"
07-02-2024,0339643,11,365303-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.676,00","16.179,89"
07-02-2024,0339643,11,365303-50,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","145,8000","0,0000","0,00","9,35","1.374,00","13.264,42"
07-02-2024,0339641,11,365502-60,MOFERKO,"CHAPA GR LTQ 9,50 SAE1045","9,5000","1.200,0000","1.650,0000","0,00","6,67","1.517,00","10.447,24"
07-02-2024,0339620,11,366649-10,METALMATRIX,"TIRA FF BOB 1,50 NBR6658 OL","1,5000","93,0000","0,0000","0,00","6,98","5.217,00","37.598,14"
07-02-2024,0339620,11,363250-20,METALMATRIX,"TIRA ZC BOB 1,11 NBR7008 ZC CR MI RV Z","1,1100","75,0000","0,0000","0,00","7,99","7.190,00","59.315,16"
07-03-2024,0341264,11,365303-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","5.399,00","55.465,95"
07-03-2024,0341265,11,365505-40,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","354,0000","0,0000","0,00","7,72","1.986,00","15.830,21"
07-03-2024,0341265,11,365505-110,MAQENGE,"TIRA FF BOB 0,60 SAE1006 OL","0,6000","213,0000","0,0000","0,00","7,72","2.359,00","18.803,35"
07-05-2024,0344188,11,369311-10,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","6.874,00","70.619,18"
07-05-2024,0344188,11,370449-40,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","138,0000","0,0000","0,00","9,35","1.815,00","17.521,78"
07-06-2024,0346008,11,373693-10,METMETALCIN,"TIRA FF BOB 0,35 G2L290 BbOL SMODIH","0,3500","248,0000","0,0000","0,00","9,95","912,00","9.369,32"
07-06-2024,0346009,11,370844-20,FLANTECH,"TIRA ZC BOB 1,25 NBR7008 ZC CR MI REV","1,2500","23,5000","0,0000","0,00","9,95","4.379,00","44.987,11"
07-08-2024,0349625,11,377060-10,MOFERKO,"CHAPA GR LTQ 8,00 NBR 6656 LNE 38","8,0000","1.200,0000","3.000,0000","0,00","6,70","3.291,00","22.766,32"
07-08-2024,0349625,11,377060-40,MOFERKO,"CHAPA GR LTQ 6,30 NBR6656 LNE 38","6,3000","1.200,0000","3.000,0000","0,00","6,70","1.477,00","10.217,52"
07-08-2024,0349626,11,376351-20,METMETALCIN,"TIRA FF BOB 0,35 G2L290 BbOL","0,3500","284,0000","0,0000","0,00","9,95","941,00","9.667,25"
07-08-2024,0349627,11,376353-10,METMETALCIN,"TIRA FF BOB 0,30 G2L290 BbOL SMODI","0,3000","298,0000","0,0000","0,00","9,00","1.160,00","10.779,30"
07-08-2024,0349629,11,376392-10,SASPLASTI,"TIRA ZC BOB 0,50 NBR7008 ZC CR NO REV","0,5000","78,0000","0,0000","0,00","8,96","1.737,00","16.069,33"
